Date,Location,Country,Sea Level Rise
26:34.2,Michaelhaven,Venezuela,0.17787107213780773
36:17.5,Lake Robertshire,Saint Kitts and Nevis,-2.830851862
46:00.8,Lake James,India,-1.548432825
55:44.0,South Joshuafort,Falkland Islands (Malvinas),-0.67796085
05:27.3,Wiseton,Antarctica (the territory South of 60 deg S),-0.665624522
15:10.5,Aaronfort,Central African Republic,0.10878902621466913
24:53.8,East Debraburgh,Congo,-1.243286738
34:37.0,Vincentberg,Swaziland,-0.136673221
44:20.3,Wardport,Cameroon,0.8538649591155854
54:03.6,Johnsonfurt,North Macedonia,1.1533778560533614
03:46.8,Lake Ann,Morocco,-1.710338466
13:30.1,Harperville,Dominican Republic,-0.203824945
23:13.3,Gallowaytown,United States of America,0.8722569847038234
32:56.6,East Christyhaven,Ghana,1.5145506711706869
42:39.9,East Davidchester,Nepal,-0.520590024
52:23.1,New Valerie,Cambodia,-0.52882731
02:06.4,Reeveston,Bolivia,-1.11549838
11:49.6,West Jennifer,Bhutan,-0.236036956
21:32.9,Ronaldmouth,Cameroon,0.5804654449040793
31:16.1,New Rachel,India,0.3523786771466004
40:59.4,West Barbara,Egypt,0.6021341517065829
50:42.7,Kellyhaven,Samoa,1.1174491592770817
00:25.9,New Breanna,Saudi Arabia,0.9034778450624738
10:09.2,New Peterfort,Paraguay,0.067065777
19:52.4,South Jesus,Hungary,1.6478664574795725
29:35.7,North Paulside,Dominican Republic,-0.168326085
39:19.0,Jameschester,Tuvalu,0.6702344344436307
49:02.2,New Michelleview,Fiji,0.6972887774198899
58:45.5,Annahaven,Serbia,-0.074565838
08:28.7,Davisborough,Sao Tome and Principe,1.3436814579481458
18:12.0,Ericshire,Papua New Guinea,-0.342505117
27:55.2,Lake Megan,Saudi Arabia,0.4619150547566078
37:38.5,Phillipmouth,Reunion,1.3267965616266266
47:21.8,North Andrewside,Hungary,0.6584172333117919
57:05.0,Port Joshuastad,Central African Republic,1.7191075106513283
06:48.3,Lake Kristinamouth,South Africa,-0.064859195
16:31.5,Richardstown,Saint Barthelemy,0.5487331250210247
26:14.8,New Victoria,El Salvador,0.17525154689038305
35:58.1,New Emily,Christmas Island,0.38386823706370254
45:41.3,East Christinemouth,Latvia,0.10374143814500772
55:24.6,Kendraburgh,Ghana,-1.742259688
05:07.8,Lake Jeffreyland,Colombia,1.0636965770884614
14:51.1,Michaelhaven,Israel,-0.739854707
24:34.3,Kevinland,Argentina,1.0158629525735203
34:17.6,Gloverfurt,Poland,0.3519188702980817
44:00.9,Owenstown,United Kingdom,0.054439611
53:44.1,North Christina,Netherlands Antilles,1.170585396888523
03:27.4,Dennisbury,New Zealand,0.1015535522526885
13:10.6,Veronicaview,Tunisia,0.4961869058595257
22:53.9,Levyfurt,Congo,-1.837672642
32:37.2,Port Linda,Uganda,1.221491701127243
42:20.4,New Kathleenfurt,India,0.7153484586999863
52:03.7,West Valerieton,Japan,-0.927647557
01:46.9,East Angelaville,Paraguay,-0.733192155
11:30.2,West Maryhaven,Romania,-0.119533717
21:13.4,Port John,Iran,1.5425748307661626
30:56.7,Danielsland,Greece,-1.248613412
40:40.0,Millermouth,Jersey,-1.024227067
50:23.2,North Marissa,Turkmenistan,0.1496992078497409
00:06.5,Donaldbury,Vanuatu,-0.871964865
09:49.7,Danielleland,Taiwan,0.6706858871582569
19:33.0,Aliciaport,Venezuela,-0.288819761
29:16.3,New Tina,Saint Helena,-2.191943753
38:59.5,Port Christopherside,Mauritius,-0.566834784
48:42.8,Robertstad,Holy See (Vatican City State),-1.243699501
58:26.0,Morrisbury,Jordan,2.006242597970737
08:09.3,Greenbury,Monaco,-0.417469702
17:52.5,South Margaret,Hong Kong,0.3158303323491026
27:35.8,Gardnerton,Panama,0.42536713728059844
37:19.1,Ryanland,Maldives,1.3272518304647485
47:02.3,North Carolynchester,Qatar,0.133805248
56:45.6,South Jessicamouth,Wallis and Futuna,-0.777724233
06:28.8,South Kirkton,Vietnam,0.6090760780472155
16:12.1,Danielschester,Suriname,-1.430973812
25:55.4,East Suzanne,Guatemala,0.25731367966721264
35:38.6,Sandersmouth,Malta,-0.311103773
45:21.9,North Kevin,Heard Island and McDonald Islands,-0.386134261
55:05.1,Lake Rhondaberg,Samoa,0.43989881120395125
04:48.4,Samueltown,Finland,-0.521290426
14:31.6,East Miguel,Romania,0.00832082
24:14.9,East Chadview,Uzbekistan,-2.141280922
33:58.2,Port Michaelport,Israel,1.148294113
43:41.4,South Jamesburgh,Benin,1.3510488940718386
53:24.7,East Jason,Singapore,-1.091421486
03:07.9,Jonesfurt,Malta,-0.998425039
12:51.2,Lake Ginastad,France,-1.558685116
22:34.5,Lake Brian,Guam,1.2364744667062169
32:17.7,South John,Lebanon,0.7269101093378589
42:01.0,Francesfurt,Ecuador,0.26389626855805826
51:44.2,Brittanyfort,New Caledonia,-0.41040982
01:27.5,Kramertown,Myanmar,-0.584562832
11:10.7,Staceyland,Pitcairn Islands,0.5434764825617591
20:54.0,Elizabethmouth,Lesotho,0.10903092548728459
30:37.3,Stevensfurt,British Indian Ocean Territory (Chagos Archipelago),1.6291891101996003
40:20.5,Daughertychester,Norfolk Island,-0.095595342
50:03.8,West Erikaland,Thailand,-1.699990051
59:47.0,Port Lisaberg,Zimbabwe,0.5916985147444367
09:30.3,Sanchezview,Aruba,2.8739493640453033
19:13.6,Howardhaven,Christmas Island,-0.207995853
28:56.8,Fosterhaven,Bahrain,-0.327631759
38:40.1,North Jose,Dominica,-1.145231747
48:23.3,Baileyfurt,San Marino,0.071671474
58:06.6,Lake Marissa,Singapore,-1.66617078
07:49.8,West Randyport,Brazil,-1.834481864
17:33.1,Port Emily,Aruba,-0.072021634
27:16.4,Danielland,Palestinian Territory,-0.993993815
36:59.6,East Tracy,Portugal,0.18761647478558646
46:42.9,North Stephenville,Pakistan,-0.350994392
56:26.1,Bryanland,Taiwan,-0.334570537
06:09.4,Port Holly,Angola,1.0739673159308094
15:52.7,Omarfort,Isle of Man,-1.002080011
25:35.9,Donnaland,Guinea-Bissau,0.1249785162220276
35:19.2,Shortport,Kyrgyz Republic,0.7443141286765482
45:02.4,New Leefort,Saint Pierre and Miquelon,0.9093603742620595
54:45.7,Johnsonville,Belarus,0.5453435274742174
04:28.9,Erinberg,Pakistan,-1.326196909
14:12.2,East Dawnhaven,Afghanistan,0.15280968124487637
23:55.5,West Lisaborough,Paraguay,-1.364750412
33:38.7,Mclaughlinview,Luxembourg,-0.153027222
43:22.0,East Shannon,Georgia,-0.835493577
53:05.2,Lake Nathan,Cape Verde,-0.293169527
02:48.5,Fosterfort,Spain,0.8024324797808924
12:31.8,Freemanland,Poland,0.6224224780418292
22:15.0,Douglasport,Norway,0.3472019886380158
31:58.3,North Joybury,Guinea-Bissau,-1.705276052
41:41.5,East Jared,British Indian Ocean Territory (Chagos Archipelago),-0.349776172
51:24.8,Port Shawn,Congo,0.6307783480689282
01:08.0,Jonathanmouth,Burundi,0.46305058394438253
10:51.3,Kelleyburgh,Saint Martin,0.02494685
20:34.6,Lake Jacqueline,Slovakia (Slovak Republic),-0.077103553
30:17.8,Trujillomouth,Cambodia,0.4428896747722875
40:01.1,New Michaelberg,Northern Mariana Islands,-0.220795137
49:44.3,Elizabethport,Gibraltar,-0.376114814
59:27.6,New Gregorybury,Isle of Man,0.6135901345261452
09:10.9,Stuartbury,French Polynesia,-0.762180863
18:54.1,Brittneyhaven,Maldives,0.16383779524210068
28:37.4,Whitefort,Bouvet Island (Bouvetoya),0.6909936388622778
38:20.6,Donaldfort,Bolivia,-0.749824058
48:03.9,Rebekahville,Georgia,0.24236376795549183
57:47.1,West Linda,Svalbard & Jan Mayen Islands,-1.46325141
07:30.4,Evanport,India,0.010151654043234598
17:13.7,Lynnfort,Poland,-0.835093161
26:56.9,East Brent,Antigua and Barbuda,2.0018797866192237
36:40.2,Lake Steven,French Polynesia,-0.932646476
46:23.4,South Tammy,Czech Republic,0.034252198
56:06.7,West Steven,Slovakia (Slovak Republic),0.1526909123836922
05:50.0,South Pamelahaven,British Indian Ocean Territory (Chagos Archipelago),2.487751643633834
15:33.2,New Ashley,Guadeloupe,-0.407628022
25:16.5,Port William,Costa Rica,0.4319415177927184
34:59.7,Vaughanstad,Libyan Arab Jamahiriya,0.6238696669096703
44:43.0,Tinachester,Northern Mariana Islands,2.556585226658041
54:26.2,East Bonniemouth,Uzbekistan,0.026368211
04:09.5,South Suzanne,Norfolk Island,0.000129511
13:52.8,East Jessica,Heard Island and McDonald Islands,-1.455930535
23:36.0,Lake Joseph,Grenada,-0.132057709
33:19.3,West Megan,Bermuda,-1.382746776
43:02.5,South Ashley,France,1.016570589852863
52:45.8,South Miranda,Comoros,-0.725053068
02:29.1,Ianstad,Malawi,0.001135848
12:12.3,Danielfort,Sao Tome and Principe,-0.001661879
21:55.6,Lake Marcusmouth,Myanmar,-0.848567421
31:38.8,East Scottburgh,Bangladesh,-1.561336375
41:22.1,Stephenburgh,French Southern Territories,0.8696436428880775
51:05.3,Antoniomouth,Wallis and Futuna,-0.28454078
00:48.6,Lake Donaldmouth,Monaco,-0.340873345
10:31.9,South Elizabethton,Saint Lucia,0.46715073879038055
20:15.1,North Benjaminshire,China,1.5666178674309974
29:58.4,Mannland,Christmas Island,-1.627075005
39:41.6,East Rebeccashire,Lao People's Democratic Republic,-0.717164611
49:24.9,Lake Robertburgh,Germany,-0.28076253
59:08.2,New Jessica,Burundi,-1.223613648
08:51.4,Spencerport,Macao,-0.740502469
18:34.7,Margaretburgh,Zimbabwe,0.8508770521817919
28:17.9,Port Jenniferview,Cambodia,0.17581177687144098
38:01.2,Harryside,Sierra Leone,0.8938082131570024
47:44.4,Ashleyfurt,Northern Mariana Islands,0.2891057804023293
57:27.7,Johnhaven,Saint Vincent and the Grenadines,-0.435023198
07:11.0,Kevinton,Palau,-0.356460172
16:54.2,South Markborough,Benin,-0.140052686
26:37.5,South April,Argentina,-0.612838893
36:20.7,Williamshaven,Switzerland,-1.135600093
46:04.0,South Lauren,Tuvalu,-1.059123928
55:47.3,New Davidborough,Panama,1.900598175
05:30.5,New Stephenland,Cape Verde,-1.063511781
15:13.8,Lake Lindaport,Guinea,0.2624815914938643
24:57.0,Dawnland,Kuwait,-0.718037001
34:40.3,North David,Guinea-Bissau,-0.628294265
44:23.5,Port Danielle,Cambodia,3.626813536
54:06.8,Rodriguezfurt,Saint Helena,-1.292870602
03:50.1,North Christian,Kuwait,1.7064272024475051
13:33.3,Christopherborough,Central African Republic,1.2650008234290626
23:16.6,Holtbury,Kiribati,1.583945283384594
32:59.8,Hernandezstad,Bhutan,1.9912866965650036
42:43.1,East Michaelfort,Svalbard & Jan Mayen Islands,0.042547284
52:26.4,North Geraldburgh,Kyrgyz Republic,-1.190321557
02:09.6,South Deborah,Tokelau,0.4690162861281731
11:52.9,West Albert,South Georgia and the South Sandwich Islands,0.3436197231748489
21:36.1,Stewarthaven,South Africa,0.3071968587329028
31:19.4,Bakershire,Lebanon,0.275261335
41:02.6,Chelseaborough,Colombia,-0.378046208
50:45.9,East Samanthaborough,Northern Mariana Islands,-0.299081031
00:29.2,North Cynthia,Mauritius,0.21383142740808722
10:12.4,New Michael,Jersey,-0.422060315
19:55.7,New Jeffrey,Madagascar,-1.600336102
29:38.9,Port Charles,Algeria,1.159497909854531
39:22.2,Joelland,Finland,0.7586728365295707
49:05.5,Linstad,Ghana,-2.061684048
58:48.7,East Richardfort,Canada,-1.521782938
08:32.0,Kevinside,Chad,-0.38121741
18:15.2,Ninaport,Venezuela,0.017083017
27:58.5,New Loriborough,Saint Kitts and Nevis,-0.365647578
37:41.7,Frankfurt,Brazil,0.5582693465165414
47:25.0,Garciaton,Indonesia,1.0238475038463581
57:08.3,Lake Michelle,Belarus,-0.943835205
06:51.5,North Jonathanchester,Djibouti,-0.761851671
16:34.8,Lake Lori,Heard Island and McDonald Islands,1.962393972614947
26:18.0,Port Jesse,Sudan,1.2487776757512057
36:01.3,Port Nicolestad,Mauritius,-1.593803076
45:44.6,Sullivanburgh,Syrian Arab Republic,-0.135950213
55:27.8,North Kathryn,France,-0.785429234
05:11.1,Shelbyborough,Singapore,-0.088907539
14:54.3,Bennettside,Lithuania,-0.276887619
24:37.6,Deanburgh,Italy,0.6600942881154911
34:20.8,Cassandraville,Central African Republic,-0.089534422
44:04.1,South Craigside,Iraq,-1.833291
53:47.4,West Williemouth,India,0.8569376344309476
03:30.6,New Jorge,Uganda,-0.39329687
13:13.9,Lake Danielville,Colombia,-0.051774897
22:57.1,Lake Davidchester,British Indian Ocean Territory (Chagos Archipelago),-1.166949351
32:40.4,North Tammystad,Bahrain,0.2837272451083561
42:23.7,West Garrettmouth,Madagascar,-0.146576891
52:06.9,Pamelachester,Swaziland,-1.266771934
01:50.2,Cheyenneton,El Salvador,-0.241772459
11:33.4,Lake Jeffrey,Palau,-0.279135428
21:16.7,East Kennethtown,Grenada,-1.225821812
30:59.9,Jamesfort,Australia,0.7310227785828298
40:43.2,Haydenmouth,Tokelau,1.2902201087975873
50:26.5,Wagnerton,Tajikistan,1.3954325931093328
00:09.7,Jamieport,Rwanda,0.18140221626148478
09:53.0,North Joshua,Tokelau,0.6911023598977302
19:36.2,Williamsside,Sudan,0.42403340233314946
29:19.5,Carolyntown,Solomon Islands,-0.346752792
39:02.8,Damonbury,Aruba,-1.016159415
48:46.0,Harryfurt,Botswana,-1.199912165
58:29.3,East Kenneth,Madagascar,-0.890246395
08:12.5,Port Melissa,Kyrgyz Republic,1.262536174564932
17:55.8,Hannahchester,Guinea,-1.599891865
27:39.0,Shawchester,Norfolk Island,-1.039837783
37:22.3,Lake Margaret,Gibraltar,-0.700888101
47:05.6,Haleytown,Angola,1.7882192708810685
56:48.8,Brendastad,Ukraine,0.1513967624324699
06:32.1,Marymouth,Mali,-1.126801162
16:15.3,Deborahport,Poland,-0.252928976
25:58.6,Millertown,Greece,-0.510092737
35:41.9,East Nathan,Ethiopia,-0.231620073
45:25.1,New Jennifer,Syrian Arab Republic,0.3497486131585534
55:08.4,Faulknerville,Ecuador,1.2538409243924258
04:51.6,North Chadmouth,Hong Kong,-0.511905811
14:34.9,South Jeffrey,Belarus,0.1387517704201811
24:18.1,South Lindamouth,Estonia,0.25386136206246557
34:01.4,Anthonymouth,Kiribati,0.1652787858579694
43:44.7,West Michael,Dominican Republic,-0.813845561
53:27.9,West Allisonbury,Oman,1.228820083289806
03:11.2,East Annaburgh,Saint Barthelemy,-1.954916298
12:54.4,Williamsside,Iraq,-0.604712933
22:37.7,Claytontown,Namibia,1.6893727296461616
32:21.0,New Hollyside,British Virgin Islands,0.12003911985946729
42:04.2,Brittneyberg,Central African Republic,-0.673031869
51:47.5,Heatherport,New Caledonia,0.8553422938642472
01:30.7,New Amy,British Virgin Islands,0.654576419
11:14.0,New Brandyhaven,Czech Republic,-1.438598456
20:57.2,Wattsville,Algeria,-0.372976193
30:40.5,Brownview,Lao People's Democratic Republic,0.2202200447432255
40:23.8,Ruthfurt,Sao Tome and Principe,-0.562395348
50:07.0,North Carolyn,Vanuatu,-0.029951156
59:50.3,South Michaelburgh,Venezuela,2.171765593812948
09:33.5,Smithberg,Bulgaria,1.805348767923544
19:16.8,Boydhaven,Nicaragua,-0.932674893
29:00.1,Lake Sarahshire,Sao Tome and Principe,1.4205624022914838
38:43.3,Jessicaview,Micronesia,-0.408045908
48:26.6,Port Breanna,Malta,1.1136816943035723
58:09.8,South Duanechester,Bosnia and Herzegovina,-0.829707733
07:53.1,New Thomaston,Taiwan,1.4371398712994685
17:36.3,Marymouth,Iceland,-1.16911049
27:19.6,Port David,Antarctica (the territory South of 60 deg S),0.3892885520727401
37:02.9,Cherrymouth,Serbia,0.5690914597998696
46:46.1,Port Lorraine,French Guiana,1.3296776021485717
56:29.4,Tomview,Swaziland,0.8019233073902994
06:12.6,East Kristinaland,New Zealand,0.26059359238449237
15:55.9,West Frank,Antarctica (the territory South of 60 deg S),-0.194089645
25:39.2,Deanside,Lao People's Democratic Republic,2.661712150724757
35:22.4,Wendyport,French Guiana,1.7016282750054537
45:05.7,Margaretbury,Bulgaria,0.2454797769437413
54:48.9,Haleville,Senegal,-0.496566122
04:32.2,Anneview,Western Sahara,0.6338004056710539
14:15.4,Lake Bridgetview,Finland,1.9228650474395266
23:58.7,West Jessica,Andorra,-1.792505084
33:42.0,New Shelleyton,Somalia,1.108993129828071
43:25.2,Darrellmouth,Slovenia,0.8625109909917051
53:08.5,New Allisonton,Brazil,0.9994427332148509
02:51.7,New Danielle,Zambia,-0.801729135
12:35.0,Lake Scotttown,Cyprus,0.30957977669169917
22:18.3,Isabellashire,Russian Federation,-0.251731363
32:01.5,East Julian,Bulgaria,0.49623896928848316
41:44.8,Kellyborough,Libyan Arab Jamahiriya,0.25912954539780947
51:28.0,Swansonberg,Kazakhstan,-0.17370508
01:11.3,Yesenialand,Iceland,0.7010908940095791
10:54.5,Gonzalezborough,Jersey,0.8109641208603628
20:37.8,Port Michelle,Paraguay,-0.269512303
30:21.1,West Jennifer,Congo,-0.329537574
40:04.3,North Eric,Ethiopia,-0.340250765
49:47.6,South Daniel,American Samoa,0.17530402670618725
59:30.8,Landryside,Norfolk Island,-1.048635585
09:14.1,Jonesport,Germany,-0.109551082
18:57.4,Perkinsmouth,Tonga,0.20014943713923014
28:40.6,Juantown,Reunion,-0.626251906
38:23.9,South Travisland,Haiti,0.23988982796219305
48:07.1,Meganbury,United States Virgin Islands,-0.667427673
57:50.4,Samuelville,Poland,-0.103954055
07:33.6,West Katherineton,Jordan,0.030280177
17:16.9,Earlside,Ghana,1.138016378293107
27:00.2,Hoffmanfurt,Ghana,-0.360205667
36:43.4,South Thomasview,San Marino,-0.395296677
46:26.7,Port Lisa,Iceland,-0.356097959
56:09.9,Lake Garyville,Dominica,1.1072864613815099
05:53.2,Bowenfort,Liechtenstein,-0.262112918
15:36.5,Port Shannonfort,Bahrain,1.0930316815539147
25:19.7,Clarkchester,Peru,-0.243790232
35:03.0,West Courtneyfurt,Azerbaijan,-0.123539506
44:46.2,Waltersfurt,Estonia,0.1824572697579047
54:29.5,Lake Paige,Bulgaria,0.17163175875789313
04:12.7,East Whitneyshire,Saint Lucia,0.090057215
13:56.0,Josephstad,Djibouti,0.4918227791151036
23:39.3,New Kaylafort,Taiwan,0.059207339726307165
33:22.5,Lopezville,Bulgaria,0.033449289640672536
43:05.8,Stevenston,Serbia,-0.852996523
52:49.0,South Amandamouth,Cuba,0.7013817472305472
02:32.3,East Jennifertown,Sudan,-0.671600711
12:15.6,Velezfort,Libyan Arab Jamahiriya,-1.193754661
21:58.8,Julieborough,Liechtenstein,-1.150355689
31:42.1,Floresborough,Northern Mariana Islands,1.0663591611432506
41:25.3,Emilyfurt,Egypt,-2.426082816
51:08.6,Lisahaven,Gibraltar,-0.314013181
00:51.8,Lake Reginafort,Togo,-1.946981537
10:35.1,Cynthiatown,Netherlands Antilles,-1.578881785
20:18.4,Lake Amy,Guernsey,1.1068716876241018
30:01.6,South Nathaniel,Wallis and Futuna,0.6515259039340383
39:44.9,Lake Alisonchester,Greece,0.9395674027653159
49:28.1,Alexisville,Dominican Republic,-1.002367325
59:11.4,Longfort,Tunisia,0.259593257
08:54.7,New Austinmouth,Guyana,-2.107625493
18:37.9,South Kathyborough,Isle of Man,1.019688057878885
28:21.2,Port Lauraborough,Jamaica,0.029330113614753333
38:04.4,North Madelineburgh,Belgium,1.1173021019010658
47:47.7,Patriciashire,Morocco,1.2898394800437818
57:30.9,Annemouth,Micronesia,-1.897802651
07:14.2,Carrilloberg,Lebanon,1.666460940133765
16:57.5,New Davidbury,Palestinian Territory,0.42882852996405224
26:40.7,Snyderview,Madagascar,0.16844171908242936
36:24.0,Hernandezland,United Arab Emirates,-0.466061117
46:07.2,Port Ashley,Syrian Arab Republic,0.6957053018235665
55:50.5,Port Zachary,Philippines,-0.468389142
05:33.8,Port Nancy,British Virgin Islands,0.7662761625657529
15:17.0,North Feliciaburgh,Dominica,-0.043917099
25:00.3,Mclaughlinshire,Guernsey,0.2664744475718709
34:43.5,North Jennifer,Ukraine,1.0668771914982134
44:26.8,Smithborough,Uruguay,-0.734733086
54:10.0,Port Nathanfort,Falkland Islands (Malvinas),0.18288942184119003
03:53.3,Alvarezshire,South Africa,-0.376728077
13:36.6,Port Joshua,Saudi Arabia,0.23688657962327092
23:19.8,Rittermouth,Fiji,-1.389918059
33:03.1,West Barbaraland,Benin,0.8089707046114359
42:46.3,Chandlerborough,Panama,-1.083978447
52:29.6,South Joyview,United States of America,-0.573956712
02:12.9,Joyceborough,Fiji,-0.129472562
11:56.1,East Jerrymouth,Lesotho,1.4750122483901822
21:39.4,Port Bettyville,Trinidad and Tobago,-0.638485557
31:22.6,Port Gailland,Iraq,-0.185271131
41:05.9,West Derek,Kenya,-1.842920077
50:49.1,South Emilystad,Guadeloupe,-0.249306674
00:32.4,Cynthiamouth,Japan,0.067764331
10:15.7,Humphreyhaven,Heard Island and McDonald Islands,-1.19670302
19:58.9,West Emilyton,Philippines,1.0776042812078515
29:42.2,Port Michaelborough,Saint Lucia,0.044308273
39:25.4,Port Timothy,Djibouti,0.3937358093149658
49:08.7,Lake Sarah,Albania,-1.129221286
58:52.0,Nathanfort,Albania,-0.514796662
08:35.2,Snowmouth,Iran,0.3056785336203461
18:18.5,Port Maryfort,Niue,2.074880502667474
28:01.7,North Michael,Burkina Faso,0.8627401971712076
37:45.0,Johnsonhaven,Bosnia and Herzegovina,-0.244528304
47:28.2,Lake James,Korea,-0.119059561
57:11.5,Andreabury,Venezuela,0.5823092006959311
06:54.8,New Jason,Zimbabwe,-0.204607755
16:38.0,West Laura,Denmark,1.3897015545891067
26:21.3,Markburgh,French Guiana,-0.458402359
36:04.5,Rickburgh,South Georgia and the South Sandwich Islands,-0.016633206
45:47.8,Lisastad,Mongolia,-1.317757858
55:31.1,Benitezbury,Sweden,0.968479649
05:14.3,New Adam,Morocco,-0.078345685
14:57.6,Francisport,Saint Lucia,-0.293468505
24:40.8,Rojasmouth,Fiji,-0.670922858
34:24.1,Nicholschester,Azerbaijan,-0.921354599
44:07.3,Leslieview,Micronesia,2.3562964711428585
53:50.6,Perezfort,Australia,0.8305666219674634
03:33.9,Robinsonshire,Cameroon,-1.554325094
13:17.1,South Deannahaven,Syrian Arab Republic,0.026025480150493416
23:00.4,Brianview,Belize,1.296314454854644
32:43.6,Isabellastad,Mayotte,0.25498690001842034
42:26.9,East Alan,Bouvet Island (Bouvetoya),0.010397951
52:10.2,Lake Justin,Australia,-0.564533509
01:53.4,Vickimouth,Nepal,-0.516769911
11:36.7,Schroedermouth,United Kingdom,-0.369625088
21:19.9,Atkinsonside,Swaziland,-0.149976826
31:03.2,Barnesside,Christmas Island,-0.787416629
40:46.4,Moorebury,Malta,-0.297775738
50:29.7,Port Mary,Jersey,-0.204303373
00:13.0,East Ericmouth,Niue,0.5206078812611659
09:56.2,Clarkshire,Guinea-Bissau,1.829386527114478
19:39.5,Gibsonbury,Albania,-0.270392214
29:22.7,Hansentown,French Polynesia,0.2630268828810081
39:06.0,South Megan,Vanuatu,0.8838071873323576
48:49.3,South Shawnside,Oman,0.3842918967271457
58:32.5,Port John,French Guiana,0.6892119293148359
08:15.8,Jonathantown,Lesotho,0.034242356542166834
17:59.0,Kaitlynberg,Cocos (Keeling) Islands,0.8113764778758611
27:42.3,Ericfurt,Wallis and Futuna,0.7080402281403155
37:25.5,Lake Michael,American Samoa,0.5211795296169726
47:08.8,Lake Marc,Falkland Islands (Malvinas),0.5476576321900241
56:52.1,Brownside,Senegal,-1.263227667
06:35.3,East Michaelstad,Libyan Arab Jamahiriya,-0.767720938
16:18.6,Danielletown,Turks and Caicos Islands,-1.165508925
26:01.8,Port Stephaniechester,Mauritania,0.40779232057564835
35:45.1,West Dana,New Zealand,0.3364143894295645
45:28.4,Lake Joshuachester,Uganda,0.07854455
55:11.6,West Christopher,Trinidad and Tobago,-0.559683978
04:54.9,Matthewshaven,San Marino,0.37694941193858617
14:38.1,Jeffersonmouth,Bolivia,-0.269806329
24:21.4,North Dawnton,Serbia,-0.953243001
34:04.6,Fieldsfurt,Luxembourg,2.2025777704816116
43:47.9,Smithfurt,Bosnia and Herzegovina,1.2990068880044934
53:31.2,East Pamelabury,United Arab Emirates,0.22332457336806638
03:14.4,Lake Danielbury,Cook Islands,1.1402982256441765
12:57.7,New Dorothy,Georgia,0.5270077589412033
22:40.9,Katrinaland,Central African Republic,-1.07164166
32:24.2,East Deborahmouth,Christmas Island,-0.363715218
42:07.5,Fitzpatrickborough,Pitcairn Islands,1.034013551
51:50.7,North Matthewmouth,Hong Kong,0.218502791
01:34.0,Davidborough,Ukraine,-0.016140567
11:17.2,Jameston,Kenya,-0.659572939
21:00.5,North Pamela,Congo,1.800836603
30:43.7,Jamestown,Guernsey,-1.389750971
40:27.0,Mclaughlinbury,Gambia,0.3116528752583287
50:10.3,Gardnerfort,Palestinian Territory,1.1859706673604662
59:53.5,Mullinschester,Sierra Leone,0.46919491008044084
09:36.8,North Lauren,Andorra,0.9632119434978993
19:20.0,North Billystad,Liberia,1.4641925284273714
29:03.3,Douglasfort,Haiti,0.811516212
38:46.6,West Joseph,Kiribati,1.1493362123162014
48:29.8,Garciabury,Guinea,1.2632812318733369
58:13.1,Michaelfort,Cyprus,1.3487513187507885
07:56.3,West Sarah,Tajikistan,-0.265218954
17:39.6,North Courtneychester,Anguilla,1.0063304518421687
27:22.8,South Calebfurt,French Guiana,-1.274453923
37:06.1,South Victor,Dominica,-0.506482659
46:49.4,Lake Sheilaberg,Morocco,0.058421851
56:32.6,Gilbertstad,Iran,-0.893711491
06:15.9,Phillipston,Turkey,1.729318799728144
15:59.1,Lake Kimberly,Bolivia,-1.205436513
25:42.4,Rochaland,Nigeria,-1.559032659
35:25.7,Nicholasmouth,Turks and Caicos Islands,-1.146859218
45:08.9,Acostahaven,Austria,-0.720174977
54:52.2,New Bethanytown,Cocos (Keeling) Islands,0.13028351986542844
04:35.4,North Charles,Chad,0.3989027800281221
14:18.7,Lanceport,Tonga,0.4002700401583534
24:01.9,Port Christinehaven,Dominica,0.8040766181677863
33:45.2,Jenniferberg,Ecuador,-1.197040519
43:28.5,North Joshua,Svalbard & Jan Mayen Islands,0.5959742256617251
53:11.7,South Anthonyhaven,Paraguay,0.792398766
02:55.0,Phillipsmouth,Falkland Islands (Malvinas),-0.125106766
12:38.2,Sarafort,Haiti,0.27324762448716367
22:21.5,Lake Jennifer,Nepal,-0.408986667
32:04.8,West Shelbyborough,Canada,-0.354271751
41:48.0,North Wendy,Brunei Darussalam,-1.549400804
51:31.3,Lake Danielleton,Algeria,-0.303415897
01:14.5,Port Peter,Latvia,-0.446804561
10:57.8,Port Bryanland,Korea,-0.844283668
20:41.0,North Deniseland,Madagascar,-1.640841694
30:24.3,East Lisaton,Mongolia,-1.06500706
40:07.6,Christopherfurt,Serbia,0.29970070780398556
49:50.8,South Kevin,Oman,-0.039824483
59:34.1,Danielshire,Mauritius,-0.280422192
09:17.3,Port Sarahburgh,Azerbaijan,-1.713050712
19:00.6,Espinozaport,Nigeria,-0.515479337
28:43.9,New James,Costa Rica,-0.82120924
38:27.1,Annamouth,Syrian Arab Republic,-0.681360632
48:10.4,Heatherfort,Kenya,-1.055268639
57:53.6,North Nicholas,Slovenia,0.5362012068412476
07:36.9,New Joseph,Reunion,1.1631292747865545
17:20.1,West Elizabethmouth,Georgia,0.5699587511671196
27:03.4,Rodriguezbury,Mexico,1.5128569360971171
36:46.7,East Johnchester,Luxembourg,-0.665990243
46:29.9,Pamelaborough,Korea,0.9000897270311555
56:13.2,North Jacobshire,Saint Vincent and the Grenadines,0.3876489483786693
05:56.4,Hannamouth,Fiji,-1.138953977
